person_id;item_id;booklet_id;response;geslacht
p66;i26;3;1;2
p69;i26;3;0;2
p72;i26;3;1;2
p75;i26;3;0;2
p78;i26;3;1;2
p81;i26;3;1;1
p84;i26;3;0;1
p87;i26;3;0;1
p90;i26;3;0;1
p93;i26;3;0;1
p96;i26;3;0;1
p99;i26;3;1;1
p102;i26;3;1;1
p105;i26;3;0;1
p108;i26;3;1;2
p111;i26;3;1;1
p114;i26;3;1;1
p117;i26;3;0;1
p120;i26;3;0;1
p123;i26;3;0;2
p126;i26;3;0;2
p129;i26;3;0;2
p132;i26;3;0;1
p135;i26;3;1;1
p138;i26;3;0;1
p141;i26;3;1;2
p144;i26;3;1;1
p147;i26;3;1;1
p150;i26;3;0;2
p153;i26;3;0;2
p156;i26;3;0;1
p159;i26;3;0;1
p162;i26;3;1;1
p165;i26;3;0;1
p168;i26;3;0;2
p171;i26;3;1;1
p174;i26;3;1;1
p177;i26;3;0;2
p180;i26;3;1;1
p183;i26;3;1;2
p186;i26;3;1;1
p189;i26;3;0;2
p192;i26;3;0;2
p195;i26;3;1;1
p198;i26;3;1;1
p201;i26;3;1;1
p204;i26;3;0;1
p207;i26;3;1;1
p210;i26;3;1;1
p213;i26;3;1;2
p216;i26;3;1;1
p219;i26;3;1;2
p222;i26;3;0;2
p225;i26;3;0;1
p228;i26;3;0;1
p231;i26;3;1;1
p234;i26;3;1;1
p237;i26;3;0;2
p240;i26;3;1;1
p243;i26;3;1;1
p246;i26;3;1;1
p249;i26;3;1;1
p252;i26;3;0;1
p255;i26;3;0;2
p258;i26;3;1;1
p261;i26;3;0;2
p264;i26;3;0;1
p267;i26;3;1;1
p270;i26;3;1;2
p273;i26;3;1;1
p276;i26;3;1;1
p279;i26;3;0;1
p282;i26;3;0;1
p285;i26;3;1;2
p288;i26;3;1;2
p291;i26;3;1;2
p294;i26;3;1;1
p297;i26;3;1;2
p300;i26;3;0;1
p303;i26;3;1;2
p306;i26;3;0;1
p309;i26;3;0;1
p312;i26;3;0;1
p315;i26;3;1;2
p318;i26;3;1;2
p321;i26;3;1;1
p324;i26;3;1;2
p327;i26;3;0;1
p330;i26;3;0;1
p333;i26;3;0;2
p336;i26;3;0;2
p339;i26;3;0;1
p342;i26;3;0;1
p345;i26;3;1;1
p348;i26;3;0;2
p351;i26;3;1;1
p354;i26;3;1;2
p357;i26;3;0;2
p360;i26;3;0;1
p363;i26;3;0;1
p366;i26;3;0;1
p369;i26;3;1;2
p372;i26;3;0;1
p375;i26;3;0;2
p378;i26;3;0;2
p381;i26;3;1;2
p384;i26;3;0;1
p387;i26;3;1;2
p390;i26;3;1;2
p393;i26;3;1;1
p396;i26;3;0;1
p399;i26;3;1;2
p402;i26;3;1;2
p405;i26;3;0;2
p408;i26;3;1;2
p411;i26;3;0;2
p414;i26;3;1;1
p417;i26;3;0;1
p420;i26;3;0;2
p423;i26;3;1;1
p426;i26;3;0;1
p429;i26;3;1;1
p432;i26;3;0;2
p435;i26;3;0;1
p438;i26;3;1;2
p441;i26;3;1;2
p444;i26;3;1;1
p447;i26;3;0;2
p450;i26;3;0;1
p453;i26;3;0;1
p456;i26;3;0;1
p459;i26;3;0;2
p462;i26;3;0;2
p465;i26;3;1;1
p468;i26;3;1;1
p471;i26;3;0;1
p474;i26;3;0;1
p477;i26;3;1;1
p480;i26;3;0;2
p483;i26;3;1;2
p486;i26;3;1;2
p489;i26;3;0;1
p492;i26;3;1;1
p495;i26;3;0;1
p498;i26;3;1;2
p501;i26;3;1;2
p504;i26;3;1;2
p507;i26;3;1;1
p510;i26;3;0;2
p513;i26;3;0;2
p516;i26;3;0;2
p519;i26;3;0;1
p522;i26;3;1;2
p525;i26;3;0;1
p528;i26;3;0;2
p531;i26;3;1;2
p534;i26;3;1;1
p537;i26;3;1;1
p540;i26;3;0;2
p543;i26;3;1;1
p546;i26;3;0;2
p549;i26;3;1;2
p552;i26;3;0;2
p555;i26;3;1;1
p558;i26;3;0;2
p561;i26;3;1;1
p564;i26;3;0;1
p567;i26;3;0;2
p570;i26;3;1;2
p573;i26;3;0;2
p576;i26;3;1;1
p579;i26;3;0;1
p582;i26;3;1;2
p585;i26;3;1;2
p588;i26;3;1;2
p591;i26;3;1;1
p594;i26;3;0;2
p597;i26;3;0;1
p600;i26;3;1;1
p603;i26;3;1;1
p606;i26;3;0;2
p609;i26;3;1;2
p612;i26;3;0;1
p615;i26;3;1;2
p618;i26;3;1;2
p621;i26;3;1;1
p624;i26;3;0;2
p627;i26;3;0;1
p630;i26;3;0;2
p633;i26;3;0;1
p636;i26;3;1;1
p639;i26;3;1;1
p642;i26;3;1;1
p645;i26;3;1;1
p648;i26;3;1;1
p651;i26;3;0;2
p654;i26;3;1;2
p657;i26;3;0;2
p660;i26;3;0;2
p663;i26;3;0;2
p666;i26;3;0;1
p669;i26;3;1;1
p672;i26;3;1;2
p675;i26;3;1;2
p678;i26;3;0;1
p681;i26;3;1;1
p684;i26;3;1;2
p687;i26;3;1;1
p690;i26;3;0;1
p693;i26;3;1;1
p696;i26;3;1;2
p699;i26;3;1;2
p702;i26;3;0;1
p705;i26;3;0;1
p708;i26;3;1;2
p711;i26;3;1;1
p714;i26;3;0;1
p717;i26;3;0;1
p720;i26;3;0;2
p723;i26;3;0;2
p726;i26;3;0;2
p729;i26;3;1;1
p732;i26;3;0;1
p735;i26;3;0;1
p738;i26;3;0;1
p741;i26;3;1;2
p744;i26;3;0;1
p747;i26;3;1;1
p750;i26;3;0;1
p753;i26;3;1;2
p756;i26;3;0;2
p759;i26;3;1;2
p762;i26;3;0;2
p765;i26;3;0;2
p768;i26;3;1;2
p771;i26;3;0;1
p774;i26;3;1;2
p777;i26;3;1;1
p780;i26;3;1;2
p783;i26;3;1;2
p786;i26;3;0;1
p789;i26;3;1;1
p792;i26;3;0;2
p795;i26;3;1;2
p798;i26;3;1;1
p801;i26;3;1;1
p804;i26;3;1;2
p807;i26;3;0;2
p810;i26;3;1;2
p813;i26;3;0;2
p816;i26;3;0;1
p819;i26;3;0;2
p822;i26;3;0;1
p825;i26;3;1;1
p828;i26;3;0;1
p831;i26;3;0;1
p834;i26;3;0;1
p837;i26;3;0;2
p840;i26;3;0;1
p843;i26;3;0;1
p846;i26;3;1;2
p849;i26;3;0;2
p852;i26;3;0;1
p855;i26;3;1;1
p858;i26;3;1;2
p861;i26;3;1;1
p864;i26;3;0;1
p867;i26;3;1;1
p870;i26;3;0;1
p873;i26;3;0;2
p876;i26;3;0;1
p879;i26;3;1;2
p882;i26;3;0;1
p885;i26;3;0;2
p888;i26;3;1;1
p891;i26;3;0;2
p894;i26;3;1;1
p897;i26;3;0;1
p900;i26;3;0;2
p903;i26;3;1;1
p906;i26;3;0;2
p909;i26;3;0;2
p912;i26;3;1;1
p915;i26;3;1;1
p918;i26;3;0;2
p921;i26;3;0;2
p924;i26;3;0;2
p927;i26;3;1;1
p930;i26;3;0;1
p933;i26;3;1;1
p936;i26;3;1;1
p939;i26;3;0;2
p942;i26;3;0;2
p945;i26;3;0;2
p948;i26;3;0;1
p951;i26;3;0;2
p954;i26;3;0;2
p957;i26;3;0;2
p960;i26;3;1;2
p963;i26;3;1;1
p966;i26;3;1;2
p969;i26;3;0;2
p972;i26;3;0;1
p975;i26;3;1;1
p978;i26;3;0;2
p981;i26;3;1;2
p984;i26;3;1;1
p987;i26;3;1;1
p990;i26;3;0;1
p993;i26;3;1;1
p996;i26;3;1;1
p999;i26;3;0;2
p3;i27;3;0;2
p6;i27;3;1;2
p9;i27;3;0;2
p12;i27;3;1;1
p15;i27;3;1;1
p18;i27;3;1;2
p21;i27;3;0;1
p24;i27;3;1;1
p27;i27;3;0;2
p30;i27;3;0;2
p33;i27;3;0;1
p36;i27;3;0;1
p39;i27;3;0;1
p42;i27;3;0;2
p45;i27;3;0;2
p48;i27;3;0;2
p51;i27;3;0;1
p54;i27;3;1;2
p57;i27;3;0;2
p60;i27;3;0;1
p63;i27;3;1;2
p66;i27;3;0;2
p69;i27;3;1;2
p72;i27;3;0;2
p75;i27;3;0;2
p78;i27;3;1;2
p81;i27;3;1;1
p84;i27;3;0;1
p87;i27;3;1;1
p90;i27;3;0;1
p93;i27;3;0;1
p96;i27;3;0;1
p99;i27;3;0;1
p102;i27;3;0;1
p105;i27;3;0;1
p108;i27;3;1;2
p111;i27;3;0;1
p114;i27;3;1;1
p117;i27;3;0;1
p120;i27;3;0;1
p123;i27;3;0;2
p126;i27;3;0;2
p129;i27;3;0;2
p132;i27;3;1;1
p135;i27;3;1;1
p138;i27;3;0;1
p141;i27;3;0;2
p144;i27;3;0;1
p147;i27;3;0;1
p150;i27;3;0;2
p153;i27;3;0;2
p156;i27;3;0;1
p159;i27;3;0;1
p162;i27;3;1;1
p165;i27;3;1;1
p168;i27;3;0;2
p171;i27;3;0;1
p174;i27;3;0;1
p177;i27;3;0;2
p180;i27;3;1;1
p183;i27;3;0;2
p186;i27;3;1;1
p189;i27;3;0;2
p192;i27;3;0;2
p195;i27;3;0;1
p198;i27;3;1;1
p201;i27;3;1;1
p204;i27;3;1;1
p207;i27;3;1;1
p210;i27;3;0;1
p213;i27;3;1;2
p216;i27;3;1;1
p219;i27;3;1;2
p222;i27;3;0;2
p225;i27;3;0;1
p228;i27;3;1;1
p231;i27;3;1;1
p234;i27;3;1;1
p237;i27;3;1;2
p240;i27;3;1;1
p243;i27;3;0;1
p246;i27;3;1;1
p249;i27;3;1;1
p252;i27;3;0;1
p255;i27;3;1;2
p258;i27;3;1;1
p261;i27;3;0;2
p264;i27;3;0;1
p267;i27;3;0;1
p270;i27;3;0;2
p273;i27;3;1;1
p276;i27;3;0;1
p279;i27;3;1;1
p282;i27;3;1;1
p285;i27;3;1;2
p288;i27;3;0;2
p291;i27;3;0;2
p294;i27;3;0;1
p297;i27;3;1;2
p300;i27;3;0;1
p303;i27;3;0;2
p306;i27;3;0;1
p309;i27;3;0;1
p312;i27;3;0;1
p315;i27;3;0;2
p318;i27;3;1;2
p321;i27;3;0;1
p324;i27;3;1;2
p327;i27;3;1;1
p330;i27;3;0;1
p333;i27;3;1;2
p336;i27;3;0;2
p339;i27;3;1;1
p342;i27;3;0;1
p345;i27;3;0;1
p348;i27;3;0;2
p351;i27;3;0;1
p354;i27;3;1;2
p357;i27;3;0;2
p360;i27;3;0;1
p363;i27;3;0;1
p366;i27;3;1;1
p369;i27;3;1;2
p372;i27;3;0;1
p375;i27;3;0;2
p378;i27;3;0;2
p381;i27;3;0;2
p384;i27;3;1;1
p387;i27;3;0;2
p390;i27;3;0;2
p393;i27;3;0;1
p396;i27;3;0;1
p399;i27;3;1;2
p402;i27;3;0;2
p405;i27;3;1;2
p408;i27;3;1;2
p411;i27;3;1;2
p414;i27;3;0;1
p417;i27;3;0;1
p420;i27;3;0;2
p423;i27;3;0;1
p426;i27;3;1;1
p429;i27;3;0;1
p432;i27;3;0;2
p435;i27;3;0;1
p438;i27;3;0;2
p441;i27;3;1;2
p444;i27;3;1;1
p447;i27;3;0;2
p450;i27;3;0;1
p453;i27;3;0;1
p456;i27;3;1;1
p459;i27;3;0;2
p462;i27;3;1;2
p465;i27;3;0;1
p468;i27;3;0;1
p471;i27;3;0;1
p474;i27;3;1;1
p477;i27;3;0;1
p480;i27;3;0;2
p483;i27;3;0;2
p486;i27;3;0;2
p489;i27;3;1;1
p492;i27;3;1;1
p495;i27;3;1;1
p498;i27;3;0;2
p501;i27;3;0;2
p504;i27;3;1;2
p507;i27;3;1;1
p510;i27;3;0;2
p513;i27;3;0;2
p516;i27;3;0;2
p519;i27;3;0;1
p522;i27;3;0;2
p525;i27;3;0;1
p528;i27;3;1;2
p531;i27;3;1;2
p534;i27;3;1;1
p537;i27;3;1;1
p540;i27;3;0;2
p543;i27;3;0;1
p546;i27;3;0;2
p549;i27;3;1;2
p552;i27;3;0;2
p555;i27;3;0;1
p558;i27;3;0;2
p561;i27;3;0;1
p564;i27;3;0;1
p567;i27;3;0;2
p570;i27;3;0;2
p573;i27;3;0;2
p576;i27;3;1;1
p579;i27;3;1;1
p582;i27;3;0;2
p585;i27;3;0;2
p588;i27;3;1;2
p591;i27;3;1;1
p594;i27;3;1;2
p597;i27;3;0;1
p600;i27;3;0;1
p603;i27;3;0;1
p606;i27;3;0;2
p609;i27;3;1;2
p612;i27;3;0;1
p615;i27;3;1;2
p618;i27;3;0;2
p621;i27;3;0;1
p624;i27;3;0;2
p627;i27;3;0;1
p630;i27;3;0;2
p633;i27;3;0;1
p636;i27;3;0;1
p639;i27;3;0;1
p642;i27;3;0;1
p645;i27;3;0;1
p648;i27;3;1;1
p651;i27;3;1;2
p654;i27;3;1;2
p657;i27;3;1;2
p660;i27;3;1;2
p663;i27;3;0;2
p666;i27;3;1;1
p669;i27;3;0;1
p672;i27;3;1;2
p675;i27;3;1;2
p678;i27;3;0;1
p681;i27;3;1;1
p684;i27;3;0;2
p687;i27;3;1;1
p690;i27;3;0;1
p693;i27;3;0;1
p696;i27;3;1;2
p699;i27;3;0;2
p702;i27;3;0;1
p705;i27;3;1;1
p708;i27;3;1;2
p711;i27;3;1;1
p714;i27;3;0;1
p717;i27;3;0;1
p720;i27;3;0;2
p723;i27;3;0;2
p726;i27;3;1;2
p729;i27;3;1;1
p732;i27;3;1;1
p735;i27;3;1;1
p738;i27;3;1;1
p741;i27;3;1;2
p744;i27;3;0;1
p747;i27;3;0;1
p750;i27;3;0;1
p753;i27;3;0;2
p756;i27;3;0;2
p759;i27;3;0;2
p762;i27;3;0;2
p765;i27;3;0;2
p768;i27;3;1;2
p771;i27;3;0;1
p774;i27;3;1;2
p777;i27;3;1;1
p780;i27;3;1;2
p783;i27;3;0;2
p786;i27;3;0;1
p789;i27;3;0;1
p792;i27;3;1;2
p795;i27;3;1;2
p798;i27;3;0;1
p801;i27;3;0;1
p804;i27;3;1;2
p807;i27;3;1;2
p810;i27;3;1;2
p813;i27;3;0;2
p816;i27;3;0;1
p819;i27;3;1;2
p822;i27;3;0;1
p825;i27;3;0;1
p828;i27;3;1;1
p831;i27;3;0;1
p834;i27;3;0;1
p837;i27;3;1;2
p840;i27;3;1;1
p843;i27;3;1;1
p846;i27;3;1;2
p849;i27;3;1;2
p852;i27;3;1;1
p855;i27;3;0;1
p858;i27;3;0;2
p861;i27;3;0;1
p864;i27;3;1;1
p867;i27;3;1;1
p870;i27;3;1;1
p873;i27;3;0;2
p876;i27;3;0;1
p879;i27;3;1;2
p882;i27;3;1;1
p885;i27;3;0;2
p888;i27;3;1;1
p891;i27;3;1;2
p894;i27;3;0;1
p897;i27;3;0;1
p900;i27;3;1;2
p903;i27;3;1;1
p906;i27;3;0;2
p909;i27;3;1;2
p912;i27;3;1;1
p915;i27;3;1;1
p918;i27;3;0;2
p921;i27;3;0;2
p924;i27;3;0;2
p927;i27;3;0;1
p930;i27;3;0;1
p933;i27;3;0;1
p936;i27;3;1;1
p939;i27;3;0;2
p942;i27;3;1;2
p945;i27;3;0;2
p948;i27;3;0;1
p951;i27;3;0;2
p954;i27;3;0;2
p957;i27;3;0;2
p960;i27;3;0;2
p963;i27;3;0;1
p966;i27;3;0;2
p969;i27;3;0;2
p972;i27;3;0;1
p975;i27;3;0;1
p978;i27;3;0;2
p981;i27;3;0;2
p984;i27;3;0;1
p987;i27;3;1;1
p990;i27;3;0;1
p993;i27;3;0;1
p996;i27;3;1;1
p999;i27;3;0;2
p3;i28;3;0;2
p6;i28;3;0;2
p9;i28;3;0;2
p12;i28;3;0;1
p15;i28;3;1;1
p18;i28;3;1;2
p21;i28;3;0;1
p24;i28;3;0;1
p27;i28;3;1;2
p30;i28;3;0;2
p33;i28;3;0;1
p36;i28;3;0;1
p39;i28;3;0;1
p42;i28;3;0;2
p45;i28;3;0;2
p48;i28;3;1;2
p51;i28;3;0;1
p54;i28;3;1;2
p57;i28;3;0;2
p60;i28;3;1;1
p63;i28;3;0;2
p66;i28;3;0;2
p69;i28;3;1;2
p72;i28;3;1;2
p75;i28;3;1;2
p78;i28;3;0;2
p81;i28;3;0;1
p84;i28;3;0;1
p87;i28;3;1;1
p90;i28;3;0;1
p93;i28;3;0;1
p96;i28;3;1;1
p99;i28;3;1;1
p102;i28;3;1;1
p105;i28;3;1;1
p108;i28;3;1;2
p111;i28;3;0;1
p114;i28;3;1;1
p117;i28;3;0;1
p120;i28;3;0;1
p123;i28;3;0;2
p126;i28;3;0;2
p129;i28;3;0;2
p132;i28;3;0;1
p135;i28;3;1;1
p138;i28;3;1;1
p141;i28;3;0;2
p144;i28;3;0;1
p147;i28;3;1;1
p150;i28;3;1;2
p153;i28;3;1;2
p156;i28;3;0;1
p159;i28;3;1;1
p162;i28;3;0;1
p165;i28;3;0;1
p168;i28;3;0;2
p171;i28;3;0;1
p174;i28;3;0;1
p177;i28;3;0;2
p180;i28;3;1;1
p183;i28;3;0;2
p186;i28;3;0;1
p189;i28;3;0;2
p192;i28;3;0;2
p195;i28;3;0;1
p198;i28;3;1;1
p201;i28;3;1;1
p204;i28;3;1;1
p207;i28;3;1;1
p210;i28;3;1;1
p213;i28;3;1;2
p216;i28;3;1;1
p219;i28;3;0;2
p222;i28;3;1;2
p225;i28;3;0;1
p228;i28;3;1;1
p231;i28;3;1;1
p234;i28;3;1;1
p237;i28;3;0;2
p240;i28;3;1;1
p243;i28;3;0;1
p246;i28;3;1;1
p249;i28;3;1;1
p252;i28;3;0;1
p255;i28;3;0;2
p258;i28;3;0;1
p261;i28;3;1;2
p264;i28;3;1;1
p267;i28;3;1;1
p270;i28;3;0;2
p273;i28;3;1;1
p276;i28;3;1;1
p279;i28;3;0;1
p282;i28;3;0;1
p285;i28;3;0;2
p288;i28;3;0;2
p291;i28;3;0;2
p294;i28;3;1;1
p297;i28;3;0;2
p300;i28;3;0;1
p303;i28;3;0;2
p306;i28;3;0;1
p309;i28;3;0;1
p312;i28;3;1;1
p315;i28;3;1;2
p318;i28;3;1;2
p321;i28;3;1;1
p324;i28;3;1;2
p327;i28;3;0;1
p330;i28;3;0;1
p333;i28;3;0;2
p336;i28;3;0;2
p339;i28;3;1;1
p342;i28;3;0;1
p345;i28;3;1;1
p348;i28;3;0;2
p351;i28;3;0;1
p354;i28;3;0;2
p357;i28;3;0;2
p360;i28;3;1;1
p363;i28;3;0;1
p366;i28;3;0;1
p369;i28;3;1;2
p372;i28;3;0;1
p375;i28;3;0;2
p378;i28;3;0;2
p381;i28;3;0;2
p384;i28;3;1;1
p387;i28;3;1;2
p390;i28;3;0;2
p393;i28;3;1;1
p396;i28;3;0;1
p399;i28;3;0;2
p402;i28;3;0;2
p405;i28;3;1;2
p408;i28;3;1;2
p411;i28;3;1;2
p414;i28;3;0;1
p417;i28;3;0;1
p420;i28;3;1;2
p423;i28;3;0;1
p426;i28;3;1;1
p429;i28;3;0;1
p432;i28;3;0;2
p435;i28;3;1;1
p438;i28;3;0;2
p441;i28;3;0;2
p444;i28;3;0;1
p447;i28;3;0;2
p450;i28;3;1;1
p453;i28;3;0;1
p456;i28;3;1;1
p459;i28;3;0;2
p462;i28;3;0;2
p465;i28;3;0;1
p468;i28;3;0;1
p471;i28;3;0;1
p474;i28;3;0;1
p477;i28;3;1;1
p480;i28;3;0;2
p483;i28;3;1;2
p486;i28;3;0;2
p489;i28;3;0;1
p492;i28;3;1;1
p495;i28;3;1;1
p498;i28;3;0;2
p501;i28;3;1;2
p504;i28;3;1;2
p507;i28;3;0;1
p510;i28;3;1;2
p513;i28;3;0;2
p516;i28;3;0;2
p519;i28;3;0;1
p522;i28;3;0;2
p525;i28;3;0;1
p528;i28;3;1;2
p531;i28;3;0;2
p534;i28;3;1;1
p537;i28;3;1;1
p540;i28;3;0;2
p543;i28;3;1;1
p546;i28;3;0;2
p549;i28;3;0;2
p552;i28;3;0;2
p555;i28;3;0;1
p558;i28;3;0;2
p561;i28;3;0;1
p564;i28;3;0;1
p567;i28;3;1;2
p570;i28;3;0;2
p573;i28;3;1;2
p576;i28;3;1;1
p579;i28;3;0;1
p582;i28;3;0;2
p585;i28;3;0;2
p588;i28;3;1;2
p591;i28;3;0;1
p594;i28;3;0;2
p597;i28;3;0;1
p600;i28;3;0;1
p603;i28;3;1;1
p606;i28;3;0;2
p609;i28;3;0;2
p612;i28;3;0;1
p615;i28;3;1;2
p618;i28;3;1;2
p621;i28;3;1;1
p624;i28;3;1;2
p627;i28;3;0;1
p630;i28;3;1;2
p633;i28;3;0;1
p636;i28;3;0;1
p639;i28;3;0;1
p642;i28;3;0;1
p645;i28;3;0;1
p648;i28;3;1;1
p651;i28;3;0;2
p654;i28;3;1;2
p657;i28;3;0;2
p660;i28;3;0;2
p663;i28;3;1;2
p666;i28;3;1;1
p669;i28;3;0;1
p672;i28;3;1;2
p675;i28;3;1;2
p678;i28;3;0;1
p681;i28;3;0;1
p684;i28;3;0;2
p687;i28;3;0;1
p690;i28;3;0;1
p693;i28;3;1;1
p696;i28;3;1;2
p699;i28;3;1;2
p702;i28;3;0;1
p705;i28;3;1;1
p708;i28;3;0;2
p711;i28;3;0;1
p714;i28;3;1;1
p717;i28;3;0;1
p720;i28;3;0;2
p723;i28;3;0;2
p726;i28;3;0;2
p729;i28;3;0;1
p732;i28;3;1;1
p735;i28;3;1;1
p738;i28;3;0;1
p741;i28;3;0;2
p744;i28;3;0;1
p747;i28;3;0;1
p750;i28;3;0;1
p753;i28;3;0;2
p756;i28;3;0;2
p759;i28;3;1;2
p762;i28;3;1;2
p765;i28;3;1;2
p768;i28;3;0;2
p771;i28;3;0;1
p774;i28;3;1;2
p777;i28;3;1;1
p780;i28;3;1;2
p783;i28;3;0;2
p786;i28;3;0;1
p789;i28;3;0;1
p792;i28;3;1;2
p795;i28;3;1;2
p798;i28;3;1;1
p801;i28;3;1;1
p804;i28;3;1;2
p807;i28;3;1;2
p810;i28;3;1;2
p813;i28;3;0;2
p816;i28;3;1;1
p819;i28;3;1;2
p822;i28;3;0;1
p825;i28;3;0;1
p828;i28;3;1;1
p831;i28;3;0;1
p834;i28;3;0;1
p837;i28;3;0;2
p840;i28;3;0;1
p843;i28;3;1;1
p846;i28;3;0;2
p849;i28;3;0;2
p852;i28;3;1;1
p855;i28;3;0;1
p858;i28;3;1;2
p861;i28;3;1;1
p864;i28;3;1;1
p867;i28;3;1;1
p870;i28;3;1;1
p873;i28;3;0;2
p876;i28;3;0;1
p879;i28;3;0;2
p882;i28;3;0;1
p885;i28;3;0;2
p888;i28;3;0;1
p891;i28;3;0;2
p894;i28;3;0;1
p897;i28;3;0;1
p900;i28;3;0;2
p903;i28;3;0;1
p906;i28;3;0;2
p909;i28;3;0;2
p912;i28;3;1;1
p915;i28;3;1;1
p918;i28;3;0;2
p921;i28;3;0;2
p924;i28;3;0;2
p927;i28;3;1;1
p930;i28;3;0;1
p933;i28;3;0;1
p936;i28;3;0;1
p939;i28;3;0;2
p942;i28;3;0;2
p945;i28;3;0;2
p948;i28;3;1;1
p951;i28;3;0;2
p954;i28;3;0;2
p957;i28;3;0;2
p960;i28;3;0;2
p963;i28;3;1;1
p966;i28;3;0;2
p969;i28;3;0;2
p972;i28;3;0;1
p975;i28;3;0;1
p978;i28;3;0;2
p981;i28;3;1;2
p984;i28;3;0;1
p987;i28;3;0;1
p990;i28;3;1;1
p993;i28;3;0;1
p996;i28;3;1;1
p999;i28;3;1;2
p3;i29;3;0;2
p6;i29;3;1;2
p9;i29;3;1;2
p12;i29;3;0;1
p15;i29;3;1;1
p18;i29;3;1;2
p21;i29;3;0;1
p24;i29;3;0;1
p27;i29;3;1;2
p30;i29;3;0;2
p33;i29;3;0;1
p36;i29;3;1;1
p39;i29;3;0;1
p42;i29;3;0;2
p45;i29;3;1;2
p48;i29;3;0;2
p51;i29;3;1;1
p54;i29;3;1;2
p57;i29;3;1;2
p60;i29;3;0;1
p63;i29;3;1;2
p66;i29;3;0;2
p69;i29;3;1;2
p72;i29;3;1;2
p75;i29;3;0;2
p78;i29;3;1;2
p81;i29;3;0;1
p84;i29;3;0;1
p87;i29;3;0;1
p90;i29;3;0;1
p93;i29;3;1;1
p96;i29;3;1;1
p99;i29;3;1;1
p102;i29;3;1;1
p105;i29;3;0;1
p108;i29;3;0;2
p111;i29;3;1;1
p114;i29;3;0;1
p117;i29;3;0;1
p120;i29;3;0;1
p123;i29;3;0;2
p126;i29;3;0;2
p129;i29;3;0;2
p132;i29;3;1;1
p135;i29;3;1;1
p138;i29;3;0;1
p141;i29;3;1;2
p144;i29;3;0;1
p147;i29;3;0;1
p150;i29;3;0;2
p153;i29;3;0;2
p156;i29;3;1;1
p159;i29;3;0;1
p162;i29;3;0;1
p165;i29;3;0;1
p168;i29;3;0;2
p171;i29;3;1;1
p174;i29;3;0;1
p177;i29;3;0;2
p180;i29;3;0;1
p183;i29;3;1;2
p186;i29;3;1;1
p189;i29;3;0;2
p192;i29;3;0;2
p195;i29;3;0;1
p198;i29;3;1;1
p201;i29;3;0;1
p204;i29;3;1;1
p207;i29;3;1;1
p210;i29;3;1;1
p213;i29;3;1;2
p216;i29;3;1;1
p219;i29;3;0;2
p222;i29;3;1;2
p225;i29;3;0;1
p228;i29;3;1;1
p231;i29;3;1;1
p234;i29;3;1;1
p237;i29;3;1;2
p240;i29;3;1;1
p243;i29;3;0;1
p246;i29;3;1;1
p249;i29;3;1;1
p252;i29;3;0;1
p255;i29;3;0;2
p258;i29;3;1;1
p261;i29;3;0;2
p264;i29;3;0;1
p267;i29;3;0;1
p270;i29;3;0;2
p273;i29;3;1;1
p276;i29;3;1;1
p279;i29;3;0;1
p282;i29;3;1;1
p285;i29;3;1;2
p288;i29;3;0;2
p291;i29;3;0;2
p294;i29;3;0;1
p297;i29;3;1;2
p300;i29;3;0;1
p303;i29;3;1;2
p306;i29;3;0;1
p309;i29;3;0;1
p312;i29;3;0;1
p315;i29;3;1;2
p318;i29;3;1;2
p321;i29;3;0;1
p324;i29;3;1;2
p327;i29;3;0;1
p330;i29;3;0;1
p333;i29;3;1;2
p336;i29;3;0;2
p339;i29;3;0;1
p342;i29;3;0;1
p345;i29;3;0;1
p348;i29;3;0;2
p351;i29;3;1;1
p354;i29;3;0;2
p357;i29;3;1;2
p360;i29;3;0;1
p363;i29;3;0;1
p366;i29;3;1;1
p369;i29;3;1;2
p372;i29;3;0;1
p375;i29;3;0;2
p378;i29;3;1;2
p381;i29;3;0;2
p384;i29;3;1;1
p387;i29;3;1;2
p390;i29;3;0;2
p393;i29;3;1;1
p396;i29;3;0;1
p399;i29;3;1;2
p402;i29;3;0;2
p405;i29;3;0;2
p408;i29;3;1;2
p411;i29;3;1;2
p414;i29;3;0;1
p417;i29;3;1;1
p420;i29;3;0;2
p423;i29;3;0;1
p426;i29;3;0;1
p429;i29;3;0;1
p432;i29;3;0;2
p435;i29;3;0;1
p438;i29;3;1;2
p441;i29;3;1;2
p444;i29;3;1;1
p447;i29;3;0;2
p450;i29;3;0;1
p453;i29;3;0;1
p456;i29;3;1;1
p459;i29;3;0;2
p462;i29;3;0;2
p465;i29;3;0;1
p468;i29;3;1;1
p471;i29;3;0;1
p474;i29;3;0;1
p477;i29;3;0;1
p480;i29;3;0;2
p483;i29;3;1;2
p486;i29;3;1;2
p489;i29;3;1;1
p492;i29;3;1;1
p495;i29;3;1;1
p498;i29;3;0;2
p501;i29;3;1;2
p504;i29;3;1;2
p507;i29;3;1;1
p510;i29;3;1;2
p513;i29;3;0;2
p516;i29;3;0;2
p519;i29;3;0;1
p522;i29;3;0;2
p525;i29;3;0;1
p528;i29;3;1;2
p531;i29;3;0;2
p534;i29;3;1;1
p537;i29;3;1;1
p540;i29;3;0;2
p543;i29;3;1;1
p546;i29;3;0;2
p549;i29;3;1;2
p552;i29;3;0;2
p555;i29;3;1;1
p558;i29;3;1;2
